source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation
energy_cpu_pkg_joules,hyperparam_epochs,0.20000000298023224,irrelevant,yes,moderate,energy,hyperparam,other,cpu_pkg_joules → epochs
energy_gpu_avg_watts,energy_gpu_max_watts,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_max_watts
energy_gpu_avg_watts,energy_cpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_avg_watts通过某种机制影响cpu_total_joules
energy_cpu_total_joules,hyperparam_learning_rate_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,energy,interaction,other,cpu_total_joules → learning_rate_x_parallel
perf_precision,hyperparam_dropout,0.15000000596046448,irrelevant,yes,moderate,performance,hyperparam,other,precision → dropout
energy_gpu_min_watts,hyperparam_learning_rate,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_min_watts → learning_rate
energy_gpu_min_watts,hyperparam_l2_regularization,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_min_watts → l2_regularization
hyperparam_dropout,energy_gpu_max_watts,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,dropout直接影响gpu_max_watts
hyperparam_dropout,energy_gpu_min_watts,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,dropout直接影响gpu_min_watts
energy_gpu_util_avg_percent,is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,mode,other,gpu_util_avg_percent → is_parallel
energy_gpu_util_avg_percent,perf_precision,0.15000000596046448,irrelevant,yes,moderate,mediator,performance,Q2,gpu_util_avg_percent → precision
hyperparam_learning_rate_x_is_parallel,energy_gpu_util_max_percent,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节learning_rate对gpu_util_max_percent的效应
hyperparam_learning_rate_x_is_parallel,hyperparam_dropout,0.15000000596046448,moderation,yes,moderate,interaction,hyperparam,other,并行模式调节learning_rate对dropout的效应
energy_cpu_ram_joules,energy_gpu_util_max_percent,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_util_max_percent
energy_cpu_ram_joules,perf_recall,0.15000000596046448,irrelevant,yes,moderate,energy,performance,Q2,cpu_ram_joules → recall
perf_precision,energy_gpu_temp_max_celsius,0.15000000596046448,irrelevant,yes,moderate,performance,mediator,Q2,precision → gpu_temp_max_celsius
perf_accuracy,perf_recall,0.15000000596046448,irrelevant,yes,moderate,performance,performance,other,accuracy → recall
perf_accuracy,hyperparam_dropout_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,performance,interaction,other,accuracy → dropout_x_parallel
hyperparam_l2_regularization,perf_precision,0.15000000596046448,main_effect,yes,moderate,hyperparam,performance,other,l2_regularization直接影响precision
hyperparam_l2_regularization,perf_recall,0.15000000596046448,main_effect,yes,moderate,hyperparam,performance,other,l2_regularization直接影响recall
hyperparam_l2_regularization,hyperparam_learning_rate_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,hyperparam,interaction,other,l2_regularization → learning_rate_x_parallel
energy_gpu_min_watts,energy_gpu_avg_watts,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_avg_watts
energy_gpu_temp_max_celsius,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_max_celsius通过某种机制影响gpu_total_joules
energy_gpu_temp_max_celsius,energy_gpu_temp_avg_celsius,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_temp_avg_celsius
energy_gpu_temp_avg_celsius,hyperparam_learning_rate,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_avg_celsius → learning_rate
energy_gpu_util_max_percent,perf_recall,0.15000000596046448,irrelevant,yes,moderate,mediator,performance,Q2,gpu_util_max_percent → recall
perf_accuracy,energy_gpu_max_watts,0.15000000596046448,irrelevant,yes,moderate,performance,mediator,Q2,accuracy → gpu_max_watts
perf_accuracy,energy_gpu_temp_max_celsius,0.15000000596046448,irrelevant,yes,moderate,performance,mediator,Q2,accuracy → gpu_temp_max_celsius
perf_accuracy,energy_gpu_util_avg_percent,0.15000000596046448,irrelevant,yes,moderate,performance,mediator,Q2,accuracy → gpu_util_avg_percent
hyperparam_l2_regularization,perf_accuracy,0.15000000596046448,main_effect,yes,moderate,hyperparam,performance,other,l2_regularization直接影响accuracy
hyperparam_epochs_x_is_parallel,energy_cpu_ram_joules,0.15000000596046448,moderation,yes,moderate,interaction,energy,Q1,并行模式调节epochs对cpu_ram_joules的效应
hyperparam_epochs_x_is_parallel,energy_gpu_max_watts,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节epochs对gpu_max_watts的效应
energy_cpu_pkg_joules,energy_gpu_temp_max_celsius,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_temp_max_celsius
hyperparam_epochs,energy_cpu_pkg_joules,0.15000000596046448,main_effect,yes,moderate,hyperparam,energy,Q1,epochs直接影响cpu_pkg_joules
hyperparam_epochs,energy_cpu_total_joules,0.15000000596046448,main_effect,yes,moderate,hyperparam,energy,Q1,epochs直接影响cpu_total_joules
hyperparam_epochs,hyperparam_l2_regularization,0.15000000596046448,irrelevant,yes,moderate,hyperparam,hyperparam,other,epochs → l2_regularization
is_parallel,energy_gpu_util_max_percent,0.15000000596046448,mode_effect,yes,moderate,mode,mediator,other,is_parallel → gpu_util_max_percent
energy_gpu_util_max_percent,hyperparam_epochs_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,interaction,other,gpu_util_max_percent → epochs_x_parallel
energy_cpu_total_joules,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_total_joules通过某种机制影响gpu_total_joules
perf_recall,hyperparam_l2_regularization_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,performance,interaction,other,recall → l2_regularization_x_parallel
energy_gpu_total_joules,energy_cpu_pkg_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,gpu_total_joules通过某种机制影响cpu_pkg_joules
energy_gpu_min_watts,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_min_watts通过某种机制影响gpu_total_joules
perf_precision,perf_accuracy,0.15000000596046448,irrelevant,yes,moderate,performance,performance,other,precision → accuracy
perf_recall,energy_gpu_temp_avg_celsius,0.15000000596046448,irrelevant,yes,moderate,performance,mediator,Q2,recall → gpu_temp_avg_celsius
perf_recall,hyperparam_l2_regularization,0.15000000596046448,irrelevant,yes,moderate,performance,hyperparam,other,recall → l2_regularization
hyperparam_l2_regularization,energy_gpu_min_watts,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,l2_regularization直接影响gpu_min_watts
hyperparam_learning_rate,hyperparam_l2_regularization,0.15000000596046448,irrelevant,yes,moderate,hyperparam,hyperparam,other,learning_rate → l2_regularization
hyperparam_learning_rate,energy_gpu_max_watts,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,learning_rate直接影响gpu_max_watts
hyperparam_l2_regularization_x_is_parallel,energy_gpu_avg_watts,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节l2_regularization对gpu_avg_watts的效应
energy_cpu_ram_joules,energy_cpu_total_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_ram_joules通过某种机制影响cpu_total_joules
energy_cpu_ram_joules,energy_gpu_temp_avg_celsius,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_temp_avg_celsius
energy_gpu_avg_watts,hyperparam_epochs,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_avg_watts → epochs
hyperparam_l2_regularization_x_is_parallel,energy_gpu_util_avg_percent,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节l2_regularization对gpu_util_avg_percent的效应
hyperparam_l2_regularization_x_is_parallel,hyperparam_learning_rate,0.15000000596046448,moderation,yes,moderate,interaction,hyperparam,other,并行模式调节l2_regularization对learning_rate的效应
energy_gpu_avg_watts,energy_gpu_min_watts,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_min_watts
energy_cpu_total_joules,perf_precision,0.15000000596046448,irrelevant,yes,moderate,energy,performance,Q2,cpu_total_joules → precision
hyperparam_dropout_x_is_parallel,perf_recall,0.15000000596046448,moderation,yes,moderate,interaction,performance,other,并行模式调节dropout对recall的效应
energy_gpu_avg_watts,perf_recall,0.10000000149011612,irrelevant,yes,moderate,mediator,performance,Q2,gpu_avg_watts → recall
hyperparam_epochs_x_is_parallel,hyperparam_l2_regularization_x_is_parallel,0.10000000149011612,moderation,yes,moderate,interaction,interaction,other,并行模式调节epochs对l2_regularization_x_parallel的效应
hyperparam_dropout,hyperparam_epochs_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,hyperparam,interaction,other,dropout → epochs_x_parallel
hyperparam_dropout,energy_gpu_util_avg_percent,0.10000000149011612,main_effect,yes,moderate,hyperparam,mediator,other,dropout直接影响gpu_util_avg_percent
hyperparam_epochs_x_is_parallel,perf_accuracy,0.10000000149011612,moderation,yes,moderate,interaction,performance,other,并行模式调节epochs对accuracy的效应
energy_cpu_pkg_joules,energy_gpu_avg_watts,0.10000000149011612,mediator,yes,moderate,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_avg_watts
hyperparam_dropout_x_is_parallel,energy_gpu_max_watts,0.10000000149011612,moderation,yes,moderate,interaction,mediator,other,并行模式调节dropout对gpu_max_watts的效应
perf_recall,hyperparam_epochs_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,performance,interaction,other,recall → epochs_x_parallel
hyperparam_l2_regularization,energy_gpu_temp_avg_celsius,0.10000000149011612,main_effect,yes,moderate,hyperparam,mediator,other,l2_regularization直接影响gpu_temp_avg_celsius
energy_gpu_min_watts,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,interaction,other,gpu_min_watts → learning_rate_x_parallel
perf_recall,energy_gpu_avg_watts,0.10000000149011612,irrelevant,yes,moderate,performance,mediator,Q2,recall → gpu_avg_watts
perf_recall,energy_gpu_min_watts,0.10000000149011612,irrelevant,yes,moderate,performance,mediator,Q2,recall → gpu_min_watts
perf_precision,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,performance,interaction,other,precision → learning_rate_x_parallel
hyperparam_epochs,perf_recall,0.10000000149011612,main_effect,yes,moderate,hyperparam,performance,other,epochs直接影响recall
hyperparam_learning_rate,hyperparam_epochs_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,hyperparam,interaction,other,learning_rate → epochs_x_parallel
energy_cpu_total_joules,hyperparam_learning_rate,0.10000000149011612,irrelevant,yes,moderate,energy,hyperparam,other,cpu_total_joules → learning_rate
energy_gpu_util_max_percent,is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,mode,other,gpu_util_max_percent → is_parallel
energy_gpu_util_max_percent,hyperparam_epochs,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_util_max_percent → epochs
energy_gpu_util_avg_percent,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,interaction,other,gpu_util_avg_percent → learning_rate_x_parallel
energy_gpu_util_max_percent,energy_gpu_avg_watts,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_avg_watts
energy_gpu_util_max_percent,energy_gpu_min_watts,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_min_watts
is_parallel,hyperparam_epochs_x_is_parallel,0.10000000149011612,mode_effect,yes,moderate,mode,interaction,other,is_parallel → epochs_x_parallel
is_parallel,energy_gpu_total_joules,0.10000000149011612,mode_effect,yes,moderate,mode,energy,other,is_parallel → gpu_total_joules
is_parallel,energy_gpu_temp_max_celsius,0.10000000149011612,mode_effect,yes,moderate,mode,mediator,other,is_parallel → gpu_temp_max_celsius
energy_gpu_total_joules,hyperparam_dropout_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,energy,interaction,other,gpu_total_joules → dropout_x_parallel
energy_gpu_temp_avg_celsius,energy_cpu_pkg_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_avg_celsius通过某种机制影响cpu_pkg_joules
energy_gpu_temp_avg_celsius,energy_cpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_avg_celsius通过某种机制影响cpu_total_joules
hyperparam_epochs_x_is_parallel,energy_cpu_total_joules,0.10000000149011612,moderation,yes,moderate,interaction,energy,Q1,并行模式调节epochs对cpu_total_joules的效应
energy_cpu_ram_joules,hyperparam_l2_regularization_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,energy,interaction,other,cpu_ram_joules → l2_regularization_x_parallel
is_parallel,energy_cpu_pkg_joules,0.10000000149011612,mode_effect,yes,moderate,mode,energy,other,is_parallel → cpu_pkg_joules
energy_gpu_util_max_percent,hyperparam_l2_regularization,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_util_max_percent → l2_regularization
perf_accuracy,energy_gpu_temp_avg_celsius,0.10000000149011612,irrelevant,yes,moderate,performance,mediator,Q2,accuracy → gpu_temp_avg_celsius
energy_gpu_temp_max_celsius,hyperparam_l2_regularization,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_max_celsius → l2_regularization
energy_gpu_temp_max_celsius,energy_gpu_min_watts,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_min_watts
energy_gpu_temp_avg_celsius,hyperparam_dropout,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_avg_celsius → dropout
energy_gpu_total_joules,perf_accuracy,0.10000000149011612,irrelevant,yes,moderate,energy,performance,Q2,gpu_total_joules → accuracy
energy_gpu_total_joules,perf_precision,0.10000000149011612,irrelevant,yes,moderate,energy,performance,Q2,gpu_total_joules → precision
energy_gpu_max_watts,hyperparam_l2_regularization_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,interaction,other,gpu_max_watts → l2_regularization_x_parallel
energy_gpu_min_watts,energy_cpu_pkg_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_min_watts通过某种机制影响cpu_pkg_joules
energy_gpu_min_watts,energy_cpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_min_watts通过某种机制影响cpu_total_joules
energy_gpu_max_watts,hyperparam_l2_regularization,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_max_watts → l2_regularization
energy_gpu_max_watts,energy_gpu_temp_avg_celsius,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_temp_avg_celsius
perf_precision,energy_gpu_temp_avg_celsius,0.10000000149011612,irrelevant,yes,moderate,performance,mediator,Q2,precision → gpu_temp_avg_celsius
perf_precision,energy_gpu_util_avg_percent,0.10000000149011612,irrelevant,yes,moderate,performance,mediator,Q2,precision → gpu_util_avg_percent
perf_precision,energy_gpu_avg_watts,0.10000000149011612,irrelevant,yes,moderate,performance,mediator,Q2,precision → gpu_avg_watts
perf_accuracy,energy_gpu_util_max_percent,0.10000000149011612,irrelevant,yes,moderate,performance,mediator,Q2,accuracy → gpu_util_max_percent
energy_gpu_util_avg_percent,energy_cpu_ram_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响cpu_ram_joules
energy_gpu_util_avg_percent,energy_cpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响cpu_total_joules
energy_gpu_util_avg_percent,energy_gpu_total_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响gpu_total_joules
energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_util_avg_percent
energy_gpu_temp_max_celsius,energy_gpu_util_max_percent,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_util_max_percent
energy_gpu_temp_max_celsius,hyperparam_epochs,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_max_celsius → epochs
hyperparam_dropout_x_is_parallel,hyperparam_learning_rate,0.10000000149011612,moderation,yes,moderate,interaction,hyperparam,other,并行模式调节dropout对learning_rate的效应
hyperparam_dropout_x_is_parallel,perf_precision,0.10000000149011612,moderation,yes,moderate,interaction,performance,other,并行模式调节dropout对precision的效应
energy_gpu_util_avg_percent,hyperparam_l2_regularization,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_util_avg_percent → l2_regularization
energy_gpu_util_avg_percent,perf_recall,0.10000000149011612,irrelevant,yes,moderate,mediator,performance,Q2,gpu_util_avg_percent → recall
energy_gpu_min_watts,is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,mode,other,gpu_min_watts → is_parallel
energy_gpu_min_watts,hyperparam_epochs,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_min_watts → epochs
energy_gpu_min_watts,perf_recall,0.10000000149011612,irrelevant,yes,moderate,mediator,performance,Q2,gpu_min_watts → recall
energy_cpu_pkg_joules,energy_gpu_total_joules,0.10000000149011612,mediator,yes,moderate,energy,energy,Q3,cpu_pkg_joules通过某种机制影响gpu_total_joules
energy_gpu_avg_watts,is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,mode,other,gpu_avg_watts → is_parallel
energy_gpu_avg_watts,energy_gpu_util_max_percent,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_avg_watts通过某种机制影响gpu_util_max_percent
energy_cpu_pkg_joules,hyperparam_l2_regularization,0.10000000149011612,irrelevant,yes,moderate,energy,hyperparam,other,cpu_pkg_joules → l2_regularization
energy_cpu_pkg_joules,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,irrelevant,no,weak,energy,interaction,other,cpu_pkg_joules → learning_rate_x_parallel
hyperparam_epochs_x_is_parallel,energy_gpu_total_joules,0.05000000074505806,moderation,no,weak,interaction,energy,Q1,并行模式调节epochs对gpu_total_joules的效应
energy_cpu_total_joules,hyperparam_l2_regularization_x_is_parallel,0.05000000074505806,irrelevant,no,weak,energy,interaction,other,cpu_total_joules → l2_regularization_x_parallel
energy_gpu_avg_watts,energy_cpu_ram_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_avg_watts通过某种机制影响cpu_ram_joules
energy_gpu_temp_avg_celsius,is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,mode,other,gpu_temp_avg_celsius → is_parallel
energy_gpu_temp_max_celsius,is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,mode,other,gpu_temp_max_celsius → is_parallel
energy_gpu_avg_watts,hyperparam_epochs_x_is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,interaction,other,gpu_avg_watts → epochs_x_parallel
energy_cpu_ram_joules,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,energy,hyperparam,other,cpu_ram_joules → learning_rate
energy_cpu_ram_joules,perf_precision,0.05000000074505806,irrelevant,no,weak,energy,performance,Q2,cpu_ram_joules → precision
energy_cpu_ram_joules,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,irrelevant,no,weak,energy,interaction,other,cpu_ram_joules → learning_rate_x_parallel
energy_gpu_util_avg_percent,hyperparam_dropout,0.05000000074505806,irrelevant,no,weak,mediator,hyperparam,other,gpu_util_avg_percent → dropout
energy_gpu_util_avg_percent,hyperparam_epochs,0.05000000074505806,irrelevant,no,weak,mediator,hyperparam,other,gpu_util_avg_percent → epochs
hyperparam_dropout,energy_gpu_avg_watts,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,dropout直接影响gpu_avg_watts
hyperparam_dropout,energy_gpu_temp_avg_celsius,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,dropout直接影响gpu_temp_avg_celsius
hyperparam_dropout,energy_gpu_temp_max_celsius,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,dropout直接影响gpu_temp_max_celsius
perf_accuracy,hyperparam_l2_regularization_x_is_parallel,0.05000000074505806,irrelevant,no,weak,performance,interaction,other,accuracy → l2_regularization_x_parallel
perf_precision,energy_cpu_pkg_joules,0.05000000074505806,irrelevant,no,weak,performance,energy,Q2,precision → cpu_pkg_joules
energy_gpu_max_watts,energy_cpu_pkg_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_max_watts通过某种机制影响cpu_pkg_joules
hyperparam_learning_rate,energy_gpu_total_joules,0.05000000074505806,main_effect,no,weak,hyperparam,energy,Q1,learning_rate直接影响gpu_total_joules
hyperparam_learning_rate,energy_gpu_temp_avg_celsius,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,learning_rate直接影响gpu_temp_avg_celsius
perf_precision,energy_cpu_total_joules,0.05000000074505806,irrelevant,no,weak,performance,energy,Q2,precision → cpu_total_joules
perf_precision,energy_gpu_max_watts,0.05000000074505806,irrelevant,no,weak,performance,mediator,Q2,precision → gpu_max_watts
perf_accuracy,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,performance,hyperparam,other,accuracy → learning_rate
perf_accuracy,energy_gpu_avg_watts,0.05000000074505806,irrelevant,no,weak,performance,mediator,Q2,accuracy → gpu_avg_watts
energy_gpu_max_watts,energy_gpu_avg_watts,0.05000000074505806,mediator,no,weak,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_avg_watts
energy_gpu_max_watts,energy_gpu_min_watts,0.05000000074505806,mediator,no,weak,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_min_watts
energy_gpu_max_watts,energy_gpu_temp_max_celsius,0.05000000074505806,mediator,no,weak,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_temp_max_celsius
energy_gpu_max_watts,energy_gpu_util_avg_percent,0.05000000074505806,mediator,no,weak,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_util_avg_percent
energy_gpu_max_watts,is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,mode,other,gpu_max_watts → is_parallel
energy_gpu_max_watts,hyperparam_dropout,0.05000000074505806,irrelevant,no,weak,mediator,hyperparam,other,gpu_max_watts → dropout
energy_gpu_max_watts,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,mediator,hyperparam,other,gpu_max_watts → learning_rate
is_parallel,energy_cpu_total_joules,0.05000000074505806,mode_effect,no,weak,mode,energy,other,is_parallel → cpu_total_joules
is_parallel,energy_gpu_min_watts,0.05000000074505806,mode_effect,no,weak,mode,mediator,other,is_parallel → gpu_min_watts
energy_gpu_temp_avg_celsius,perf_recall,0.05000000074505806,irrelevant,no,weak,mediator,performance,Q2,gpu_temp_avg_celsius → recall
energy_gpu_util_max_percent,perf_accuracy,0.05000000074505806,irrelevant,no,weak,mediator,performance,Q2,gpu_util_max_percent → accuracy
energy_gpu_util_max_percent,perf_precision,0.05000000074505806,irrelevant,no,weak,mediator,performance,Q2,gpu_util_max_percent → precision
energy_gpu_max_watts,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,interaction,other,gpu_max_watts → learning_rate_x_parallel
is_parallel,energy_gpu_temp_avg_celsius,0.05000000074505806,mode_effect,no,weak,mode,mediator,other,is_parallel → gpu_temp_avg_celsius
is_parallel,hyperparam_learning_rate,0.05000000074505806,mode_effect,no,weak,mode,hyperparam,other,is_parallel → learning_rate
hyperparam_epochs,hyperparam_dropout_x_is_parallel,0.05000000074505806,irrelevant,no,weak,hyperparam,interaction,other,epochs → dropout_x_parallel
hyperparam_epochs,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,irrelevant,no,weak,hyperparam,interaction,other,epochs → learning_rate_x_parallel
hyperparam_epochs,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,hyperparam,hyperparam,other,epochs → learning_rate
perf_recall,energy_gpu_total_joules,0.05000000074505806,irrelevant,no,weak,performance,energy,Q2,recall → gpu_total_joules
is_parallel,perf_precision,0.05000000074505806,mode_effect,no,weak,mode,performance,other,is_parallel → precision
is_parallel,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,mode_effect,no,weak,mode,interaction,other,is_parallel → learning_rate_x_parallel
hyperparam_learning_rate,energy_gpu_temp_max_celsius,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,learning_rate直接影响gpu_temp_max_celsius
hyperparam_learning_rate,energy_gpu_util_avg_percent,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,learning_rate直接影响gpu_util_avg_percent
hyperparam_learning_rate,is_parallel,0.05000000074505806,irrelevant,no,weak,hyperparam,mode,other,learning_rate → is_parallel
energy_gpu_min_watts,hyperparam_epochs_x_is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,interaction,other,gpu_min_watts → epochs_x_parallel
energy_gpu_total_joules,energy_gpu_max_watts,0.05000000074505806,mediator,no,weak,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_max_watts
energy_gpu_total_joules,hyperparam_dropout,0.05000000074505806,irrelevant,no,weak,energy,hyperparam,other,gpu_total_joules → dropout
hyperparam_l2_regularization,energy_gpu_total_joules,0.05000000074505806,main_effect,no,weak,hyperparam,energy,Q1,l2_regularization直接影响gpu_total_joules
hyperparam_l2_regularization,energy_gpu_util_max_percent,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,l2_regularization直接影响gpu_util_max_percent
hyperparam_l2_regularization,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,hyperparam,hyperparam,other,l2_regularization → learning_rate
hyperparam_learning_rate_x_is_parallel,hyperparam_epochs,0.05000000074505806,moderation,no,weak,interaction,hyperparam,other,并行模式调节learning_rate对epochs的效应
hyperparam_epochs_x_is_parallel,energy_cpu_pkg_joules,0.05000000074505806,moderation,no,weak,interaction,energy,Q1,并行模式调节epochs对cpu_pkg_joules的效应
hyperparam_dropout_x_is_parallel,energy_gpu_min_watts,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节dropout对gpu_min_watts的效应
perf_recall,energy_gpu_util_avg_percent,0.05000000074505806,irrelevant,no,weak,performance,mediator,Q2,recall → gpu_util_avg_percent
perf_recall,is_parallel,0.05000000074505806,irrelevant,no,weak,performance,mode,other,recall → is_parallel
perf_recall,energy_cpu_ram_joules,0.05000000074505806,irrelevant,no,weak,performance,energy,Q2,recall → cpu_ram_joules
energy_gpu_util_max_percent,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,mediator,hyperparam,other,gpu_util_max_percent → learning_rate
hyperparam_dropout_x_is_parallel,energy_cpu_ram_joules,0.05000000074505806,moderation,no,weak,interaction,energy,Q1,并行模式调节dropout对cpu_ram_joules的效应
hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_max_celsius,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节learning_rate对gpu_temp_max_celsius的效应
energy_gpu_temp_avg_celsius,energy_gpu_min_watts,0.05000000074505806,mediator,no,weak,mediator,mediator,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_min_watts
