source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation
energy_cpu_pkg_joules,energy_cpu_ram_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_pkg_joules通过某种机制影响cpu_ram_joules
energy_cpu_pkg_joules,energy_cpu_total_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_pkg_joules通过某种机制影响cpu_total_joules
energy_cpu_pkg_joules,energy_gpu_max_watts,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_max_watts
energy_gpu_util_max_percent,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_util_max_percent通过某种机制影响gpu_total_joules
is_parallel,hyperparam_batch_size,0.15000000596046448,mode_effect,yes,moderate,mode,hyperparam,other,is_parallel → batch_size
energy_gpu_util_avg_percent,energy_gpu_min_watts,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_min_watts
energy_gpu_util_avg_percent,energy_gpu_temp_avg_celsius,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_temp_avg_celsius
is_parallel,energy_gpu_util_avg_percent,0.15000000596046448,mode_effect,yes,moderate,mode,mediator,other,is_parallel → gpu_util_avg_percent
is_parallel,model_mnist_ff,0.15000000596046448,mode_effect,yes,moderate,mode,control,other,is_parallel → model_mnist_ff
model_mnist_rnn,hyperparam_batch_size,0.15000000596046448,control_effect,yes,moderate,control,hyperparam,other,模型控制变量的影响
model_siamese,energy_gpu_temp_max_celsius,0.15000000596046448,control_effect,yes,moderate,control,mediator,other,模型控制变量的影响
model_siamese,energy_gpu_util_avg_percent,0.15000000596046448,control_effect,yes,moderate,control,mediator,other,模型控制变量的影响
model_siamese,energy_gpu_util_max_percent,0.15000000596046448,control_effect,yes,moderate,control,mediator,other,模型控制变量的影响
energy_gpu_util_avg_percent,is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,mode,other,gpu_util_avg_percent → is_parallel
energy_gpu_util_avg_percent,model_siamese,0.15000000596046448,irrelevant,yes,moderate,mediator,control,other,gpu_util_avg_percent → model_siamese
energy_gpu_temp_max_celsius,hyperparam_epochs_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,interaction,other,gpu_temp_max_celsius → epochs_x_parallel
energy_gpu_temp_max_celsius,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_max_celsius通过某种机制影响gpu_total_joules
energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_util_avg_percent
energy_gpu_temp_max_celsius,model_mnist_rnn,0.15000000596046448,irrelevant,yes,moderate,mediator,control,other,gpu_temp_max_celsius → model_mnist_rnn
energy_gpu_util_avg_percent,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响gpu_total_joules
model_mnist_rnn,energy_gpu_total_joules,0.15000000596046448,control_effect,yes,moderate,control,energy,other,模型控制变量的影响
hyperparam_batch_size,energy_gpu_min_watts,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,batch_size直接影响gpu_min_watts
energy_gpu_temp_avg_celsius,hyperparam_epochs_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,interaction,other,gpu_temp_avg_celsius → epochs_x_parallel
energy_gpu_temp_max_celsius,energy_cpu_ram_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_max_celsius通过某种机制影响cpu_ram_joules
energy_gpu_temp_avg_celsius,hyperparam_batch_size,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_avg_celsius → batch_size
energy_cpu_ram_joules,energy_gpu_max_watts,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_max_watts
energy_cpu_ram_joules,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,cpu_ram_joules通过某种机制影响gpu_total_joules
energy_cpu_pkg_joules,model_siamese,0.15000000596046448,irrelevant,yes,moderate,energy,control,other,cpu_pkg_joules → model_siamese
energy_gpu_temp_avg_celsius,energy_cpu_ram_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_avg_celsius通过某种机制影响cpu_ram_joules
model_siamese,model_mnist_ff,0.15000000596046448,control_effect,yes,moderate,control,control,other,模型控制变量的影响
energy_gpu_total_joules,energy_gpu_max_watts,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_max_watts
energy_gpu_total_joules,energy_gpu_min_watts,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_min_watts
hyperparam_learning_rate,perf_test_accuracy,0.15000000596046448,main_effect,yes,moderate,hyperparam,performance,other,learning_rate直接影响test_accuracy
energy_gpu_min_watts,model_siamese,0.15000000596046448,irrelevant,yes,moderate,mediator,control,other,gpu_min_watts → model_siamese
energy_cpu_ram_joules,model_siamese,0.15000000596046448,irrelevant,yes,moderate,energy,control,other,cpu_ram_joules → model_siamese
energy_cpu_pkg_joules,hyperparam_epochs_x_is_parallel,0.15000000596046448,irrelevant,yes,moderate,energy,interaction,other,cpu_pkg_joules → epochs_x_parallel
hyperparam_epochs,energy_gpu_util_max_percent,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,epochs直接影响gpu_util_max_percent
perf_test_accuracy,energy_gpu_max_watts,0.15000000596046448,irrelevant,yes,moderate,performance,mediator,Q2,test_accuracy → gpu_max_watts
hyperparam_epochs_x_is_parallel,energy_gpu_temp_max_celsius,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节epochs对gpu_temp_max_celsius的效应
hyperparam_epochs_x_is_parallel,energy_gpu_util_avg_percent,0.15000000596046448,moderation,yes,moderate,interaction,mediator,other,并行模式调节epochs对gpu_util_avg_percent的效应
hyperparam_learning_rate_x_is_parallel,hyperparam_learning_rate,0.15000000596046448,moderation,yes,moderate,interaction,hyperparam,other,并行模式调节learning_rate对learning_rate的效应
energy_gpu_max_watts,is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,mode,other,gpu_max_watts → is_parallel
energy_gpu_max_watts,model_mnist_ff,0.15000000596046448,irrelevant,yes,moderate,mediator,control,other,gpu_max_watts → model_mnist_ff
hyperparam_epochs,energy_gpu_temp_avg_celsius,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,epochs直接影响gpu_temp_avg_celsius
hyperparam_epochs,energy_gpu_temp_max_celsius,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,epochs直接影响gpu_temp_max_celsius
hyperparam_epochs,energy_gpu_util_avg_percent,0.15000000596046448,main_effect,yes,moderate,hyperparam,mediator,other,epochs直接影响gpu_util_avg_percent
energy_gpu_max_watts,energy_gpu_total_joules,0.15000000596046448,mediator,yes,moderate,mediator,energy,Q3,gpu_max_watts通过某种机制影响gpu_total_joules
energy_cpu_total_joules,energy_gpu_temp_avg_celsius,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_temp_avg_celsius
energy_gpu_total_joules,energy_cpu_ram_joules,0.15000000596046448,mediator,yes,moderate,energy,energy,Q3,gpu_total_joules通过某种机制影响cpu_ram_joules
energy_gpu_min_watts,model_mnist_rnn,0.15000000596046448,irrelevant,yes,moderate,mediator,control,other,gpu_min_watts → model_mnist_rnn
energy_gpu_max_watts,energy_gpu_util_avg_percent,0.15000000596046448,mediator,yes,moderate,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_util_avg_percent
energy_gpu_avg_watts,hyperparam_epochs,0.15000000596046448,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_avg_watts → epochs
energy_cpu_total_joules,perf_test_accuracy,0.15000000596046448,irrelevant,yes,moderate,energy,performance,Q2,cpu_total_joules → test_accuracy
energy_gpu_util_max_percent,is_parallel,0.15000000596046448,irrelevant,yes,moderate,mediator,mode,other,gpu_util_max_percent → is_parallel
model_mnist_rnn,energy_cpu_ram_joules,0.15000000596046448,control_effect,yes,moderate,control,energy,other,模型控制变量的影响
model_mnist_ff,model_mnist_rnn,0.15000000596046448,control_effect,yes,moderate,control,control,other,模型控制变量的影响
model_mnist_ff,model_siamese,0.15000000596046448,control_effect,yes,moderate,control,control,other,模型控制变量的影响
model_mnist_ff,hyperparam_epochs,0.15000000596046448,control_effect,yes,moderate,control,hyperparam,other,模型控制变量的影响
model_mnist_ff,energy_gpu_avg_watts,0.15000000596046448,control_effect,yes,moderate,control,mediator,other,模型控制变量的影响
is_parallel,hyperparam_epochs,0.15000000596046448,mode_effect,yes,moderate,mode,hyperparam,other,is_parallel → epochs
hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,0.15000000596046448,moderation,yes,moderate,interaction,interaction,other,并行模式调节batch_size对learning_rate_x_parallel的效应
energy_cpu_pkg_joules,perf_test_accuracy,0.15000000596046448,irrelevant,yes,moderate,energy,performance,Q2,cpu_pkg_joules → test_accuracy
energy_cpu_pkg_joules,energy_gpu_util_avg_percent,0.15000000596046448,mediator,yes,moderate,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_util_avg_percent
hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate,0.10000000149011612,moderation,yes,moderate,interaction,hyperparam,other,并行模式调节batch_size对learning_rate的效应
energy_cpu_total_joules,hyperparam_epochs,0.10000000149011612,irrelevant,yes,moderate,energy,hyperparam,other,cpu_total_joules → epochs
energy_cpu_total_joules,energy_gpu_util_max_percent,0.10000000149011612,mediator,yes,moderate,energy,mediator,Q3,cpu_total_joules通过某种机制影响gpu_util_max_percent
energy_cpu_total_joules,model_mnist_rnn,0.10000000149011612,irrelevant,yes,moderate,energy,control,other,cpu_total_joules → model_mnist_rnn
energy_cpu_total_joules,hyperparam_batch_size,0.10000000149011612,irrelevant,yes,moderate,energy,hyperparam,other,cpu_total_joules → batch_size
hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,0.10000000149011612,moderation,yes,moderate,interaction,interaction,other,并行模式调节learning_rate对epochs_x_parallel的效应
hyperparam_learning_rate_x_is_parallel,model_mnist_ff,0.10000000149011612,moderation,yes,moderate,interaction,control,other,并行模式调节learning_rate对model_mnist_ff的效应
hyperparam_learning_rate_x_is_parallel,model_mnist_rnn,0.10000000149011612,moderation,yes,moderate,interaction,control,other,并行模式调节learning_rate对model_mnist_rnn的效应
energy_cpu_ram_joules,hyperparam_batch_size,0.10000000149011612,irrelevant,yes,moderate,energy,hyperparam,other,cpu_ram_joules → batch_size
energy_cpu_ram_joules,hyperparam_epochs_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,energy,interaction,other,cpu_ram_joules → epochs_x_parallel
energy_cpu_ram_joules,energy_gpu_temp_max_celsius,0.10000000149011612,mediator,yes,moderate,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_temp_max_celsius
energy_cpu_ram_joules,is_parallel,0.10000000149011612,irrelevant,yes,moderate,energy,mode,other,cpu_ram_joules → is_parallel
energy_cpu_ram_joules,energy_gpu_avg_watts,0.10000000149011612,mediator,yes,moderate,energy,mediator,Q3,cpu_ram_joules通过某种机制影响gpu_avg_watts
model_mnist_rnn,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,control_effect,yes,moderate,control,interaction,other,模型控制变量的影响
model_mnist_rnn,hyperparam_epochs_x_is_parallel,0.10000000149011612,control_effect,yes,moderate,control,interaction,other,模型控制变量的影响
model_siamese,energy_cpu_ram_joules,0.10000000149011612,control_effect,yes,moderate,control,energy,other,模型控制变量的影响
model_mnist_rnn,hyperparam_epochs,0.10000000149011612,control_effect,yes,moderate,control,hyperparam,other,模型控制变量的影响
model_mnist_rnn,energy_gpu_temp_avg_celsius,0.10000000149011612,control_effect,yes,moderate,control,mediator,other,模型控制变量的影响
is_parallel,model_mnist_rnn,0.10000000149011612,mode_effect,yes,moderate,mode,control,other,is_parallel → model_mnist_rnn
is_parallel,model_siamese,0.10000000149011612,mode_effect,yes,moderate,mode,control,other,is_parallel → model_siamese
is_parallel,energy_gpu_avg_watts,0.10000000149011612,mode_effect,yes,moderate,mode,mediator,other,is_parallel → gpu_avg_watts
is_parallel,energy_gpu_temp_max_celsius,0.10000000149011612,mode_effect,yes,moderate,mode,mediator,other,is_parallel → gpu_temp_max_celsius
energy_gpu_util_max_percent,energy_gpu_min_watts,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_min_watts
energy_gpu_util_avg_percent,hyperparam_batch_size,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_util_avg_percent → batch_size
energy_gpu_util_avg_percent,energy_gpu_temp_max_celsius,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_util_avg_percent通过某种机制影响gpu_temp_max_celsius
energy_gpu_util_avg_percent,model_mnist_rnn,0.10000000149011612,irrelevant,yes,moderate,mediator,control,other,gpu_util_avg_percent → model_mnist_rnn
model_siamese,energy_gpu_temp_avg_celsius,0.10000000149011612,control_effect,yes,moderate,control,mediator,other,模型控制变量的影响
energy_gpu_temp_max_celsius,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,mediator,interaction,other,gpu_temp_max_celsius → learning_rate_x_parallel
energy_gpu_temp_max_celsius,model_mnist_ff,0.10000000149011612,irrelevant,yes,moderate,mediator,control,other,gpu_temp_max_celsius → model_mnist_ff
energy_gpu_temp_max_celsius,energy_cpu_pkg_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_temp_max_celsius通过某种机制影响cpu_pkg_joules
energy_gpu_temp_max_celsius,energy_gpu_max_watts,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_max_celsius通过某种机制影响gpu_max_watts
hyperparam_batch_size,energy_gpu_temp_avg_celsius,0.10000000149011612,main_effect,yes,moderate,hyperparam,mediator,other,batch_size直接影响gpu_temp_avg_celsius
hyperparam_batch_size,model_mnist_ff,0.10000000149011612,irrelevant,yes,moderate,hyperparam,control,other,batch_size → model_mnist_ff
model_siamese,hyperparam_epochs_x_is_parallel,0.10000000149011612,control_effect,yes,moderate,control,interaction,other,模型控制变量的影响
hyperparam_batch_size,energy_cpu_ram_joules,0.10000000149011612,main_effect,yes,moderate,hyperparam,energy,Q1,batch_size直接影响cpu_ram_joules
hyperparam_batch_size,energy_gpu_avg_watts,0.10000000149011612,main_effect,yes,moderate,hyperparam,mediator,other,batch_size直接影响gpu_avg_watts
energy_gpu_temp_avg_celsius,energy_gpu_util_max_percent,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_temp_avg_celsius通过某种机制影响gpu_util_max_percent
energy_gpu_total_joules,hyperparam_batch_size,0.10000000149011612,irrelevant,yes,moderate,energy,hyperparam,other,gpu_total_joules → batch_size
energy_gpu_total_joules,perf_test_accuracy,0.10000000149011612,irrelevant,yes,moderate,energy,performance,Q2,gpu_total_joules → test_accuracy
energy_gpu_total_joules,energy_gpu_util_avg_percent,0.10000000149011612,mediator,yes,moderate,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_util_avg_percent
energy_gpu_total_joules,is_parallel,0.10000000149011612,irrelevant,yes,moderate,energy,mode,other,gpu_total_joules → is_parallel
hyperparam_epochs,energy_gpu_avg_watts,0.10000000149011612,main_effect,yes,moderate,hyperparam,mediator,other,epochs直接影响gpu_avg_watts
energy_gpu_temp_max_celsius,model_siamese,0.10000000149011612,irrelevant,yes,moderate,mediator,control,other,gpu_temp_max_celsius → model_siamese
energy_gpu_temp_max_celsius,hyperparam_epochs,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_temp_max_celsius → epochs
energy_gpu_min_watts,energy_cpu_ram_joules,0.10000000149011612,mediator,yes,moderate,mediator,energy,Q3,gpu_min_watts通过某种机制影响cpu_ram_joules
perf_test_accuracy,hyperparam_epochs,0.10000000149011612,irrelevant,yes,moderate,performance,hyperparam,other,test_accuracy → epochs
perf_test_accuracy,hyperparam_learning_rate_x_is_parallel,0.10000000149011612,irrelevant,yes,moderate,performance,interaction,other,test_accuracy → learning_rate_x_parallel
hyperparam_epochs,hyperparam_learning_rate,0.10000000149011612,irrelevant,yes,moderate,hyperparam,hyperparam,other,epochs → learning_rate
hyperparam_epochs,model_mnist_ff,0.10000000149011612,irrelevant,yes,moderate,hyperparam,control,other,epochs → model_mnist_ff
energy_gpu_max_watts,hyperparam_learning_rate,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_max_watts → learning_rate
energy_gpu_max_watts,energy_gpu_temp_avg_celsius,0.10000000149011612,mediator,yes,moderate,mediator,mediator,Q3,gpu_max_watts通过某种机制影响gpu_temp_avg_celsius
energy_gpu_avg_watts,model_siamese,0.10000000149011612,irrelevant,yes,moderate,mediator,control,other,gpu_avg_watts → model_siamese
energy_gpu_avg_watts,hyperparam_batch_size,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_avg_watts → batch_size
energy_gpu_avg_watts,hyperparam_learning_rate,0.10000000149011612,irrelevant,yes,moderate,mediator,hyperparam,other,gpu_avg_watts → learning_rate
energy_gpu_min_watts,model_mnist_ff,0.10000000149011612,irrelevant,yes,moderate,mediator,control,other,gpu_min_watts → model_mnist_ff
model_mnist_ff,hyperparam_epochs_x_is_parallel,0.10000000149011612,control_effect,yes,moderate,control,interaction,other,模型控制变量的影响
model_mnist_ff,energy_gpu_temp_avg_celsius,0.10000000149011612,control_effect,yes,moderate,control,mediator,other,模型控制变量的影响
energy_cpu_pkg_joules,is_parallel,0.10000000149011612,irrelevant,yes,moderate,energy,mode,other,cpu_pkg_joules → is_parallel
energy_cpu_pkg_joules,energy_gpu_temp_max_celsius,0.10000000149011612,mediator,yes,moderate,energy,mediator,Q3,cpu_pkg_joules通过某种机制影响gpu_temp_max_celsius
hyperparam_batch_size_x_is_parallel,hyperparam_epochs_x_is_parallel,0.05000000074505806,moderation,no,weak,interaction,interaction,other,并行模式调节batch_size对epochs_x_parallel的效应
hyperparam_learning_rate_x_is_parallel,energy_gpu_avg_watts,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节learning_rate对gpu_avg_watts的效应
hyperparam_epochs_x_is_parallel,energy_cpu_ram_joules,0.05000000074505806,moderation,no,weak,interaction,energy,Q1,并行模式调节epochs对cpu_ram_joules的效应
hyperparam_epochs_x_is_parallel,energy_cpu_total_joules,0.05000000074505806,moderation,no,weak,interaction,energy,Q1,并行模式调节epochs对cpu_total_joules的效应
energy_gpu_max_watts,model_siamese,0.05000000074505806,irrelevant,no,weak,mediator,control,other,gpu_max_watts → model_siamese
energy_gpu_avg_watts,energy_cpu_ram_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_avg_watts通过某种机制影响cpu_ram_joules
energy_gpu_total_joules,energy_cpu_total_joules,0.05000000074505806,mediator,no,weak,energy,energy,Q3,gpu_total_joules通过某种机制影响cpu_total_joules
energy_gpu_avg_watts,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,interaction,other,gpu_avg_watts → learning_rate_x_parallel
energy_gpu_avg_watts,hyperparam_epochs_x_is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,interaction,other,gpu_avg_watts → epochs_x_parallel
energy_gpu_max_watts,energy_cpu_pkg_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_max_watts通过某种机制影响cpu_pkg_joules
energy_gpu_max_watts,energy_cpu_ram_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_max_watts通过某种机制影响cpu_ram_joules
hyperparam_epochs_x_is_parallel,energy_gpu_avg_watts,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节epochs对gpu_avg_watts的效应
hyperparam_epochs_x_is_parallel,energy_gpu_max_watts,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节epochs对gpu_max_watts的效应
hyperparam_epochs_x_is_parallel,energy_gpu_min_watts,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节epochs对gpu_min_watts的效应
hyperparam_epochs_x_is_parallel,energy_gpu_util_max_percent,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节epochs对gpu_util_max_percent的效应
hyperparam_epochs_x_is_parallel,model_mnist_ff,0.05000000074505806,moderation,no,weak,interaction,control,other,并行模式调节epochs对model_mnist_ff的效应
energy_gpu_min_watts,energy_gpu_avg_watts,0.05000000074505806,mediator,no,weak,mediator,mediator,Q3,gpu_min_watts通过某种机制影响gpu_avg_watts
energy_gpu_min_watts,is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,mode,other,gpu_min_watts → is_parallel
energy_gpu_min_watts,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,mediator,hyperparam,other,gpu_min_watts → learning_rate
energy_gpu_total_joules,energy_cpu_pkg_joules,0.05000000074505806,mediator,no,weak,energy,energy,Q3,gpu_total_joules通过某种机制影响cpu_pkg_joules
is_parallel,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,mode_effect,no,weak,mode,interaction,other,is_parallel → learning_rate_x_parallel
model_mnist_ff,energy_cpu_ram_joules,0.05000000074505806,control_effect,no,weak,control,energy,other,模型控制变量的影响
hyperparam_batch_size_x_is_parallel,energy_cpu_pkg_joules,0.05000000074505806,moderation,no,weak,interaction,energy,Q1,并行模式调节batch_size对cpu_pkg_joules的效应
hyperparam_batch_size_x_is_parallel,energy_cpu_ram_joules,0.05000000074505806,moderation,no,weak,interaction,energy,Q1,并行模式调节batch_size对cpu_ram_joules的效应
energy_gpu_max_watts,hyperparam_epochs_x_is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,interaction,other,gpu_max_watts → epochs_x_parallel
model_mnist_rnn,energy_cpu_total_joules,0.05000000074505806,control_effect,no,weak,control,energy,other,模型控制变量的影响
energy_gpu_util_max_percent,energy_gpu_temp_max_celsius,0.05000000074505806,mediator,no,weak,mediator,mediator,Q3,gpu_util_max_percent通过某种机制影响gpu_temp_max_celsius
perf_test_accuracy,energy_gpu_temp_avg_celsius,0.05000000074505806,irrelevant,no,weak,performance,mediator,Q2,test_accuracy → gpu_temp_avg_celsius
perf_test_accuracy,energy_gpu_util_avg_percent,0.05000000074505806,irrelevant,no,weak,performance,mediator,Q2,test_accuracy → gpu_util_avg_percent
perf_test_accuracy,energy_gpu_util_max_percent,0.05000000074505806,irrelevant,no,weak,performance,mediator,Q2,test_accuracy → gpu_util_max_percent
perf_test_accuracy,is_parallel,0.05000000074505806,irrelevant,no,weak,performance,mode,other,test_accuracy → is_parallel
perf_test_accuracy,hyperparam_batch_size,0.05000000074505806,irrelevant,no,weak,performance,hyperparam,other,test_accuracy → batch_size
perf_test_accuracy,energy_cpu_pkg_joules,0.05000000074505806,irrelevant,no,weak,performance,energy,Q2,test_accuracy → cpu_pkg_joules
perf_test_accuracy,energy_gpu_avg_watts,0.05000000074505806,irrelevant,no,weak,performance,mediator,Q2,test_accuracy → gpu_avg_watts
perf_test_accuracy,energy_gpu_total_joules,0.05000000074505806,irrelevant,no,weak,performance,energy,Q2,test_accuracy → gpu_total_joules
is_parallel,energy_gpu_temp_avg_celsius,0.05000000074505806,mode_effect,no,weak,mode,mediator,other,is_parallel → gpu_temp_avg_celsius
energy_gpu_total_joules,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,irrelevant,no,weak,energy,interaction,other,gpu_total_joules → learning_rate_x_parallel
energy_gpu_temp_avg_celsius,energy_cpu_total_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_temp_avg_celsius通过某种机制影响cpu_total_joules
hyperparam_epochs,energy_gpu_min_watts,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,epochs直接影响gpu_min_watts
energy_gpu_total_joules,energy_gpu_temp_avg_celsius,0.05000000074505806,mediator,no,weak,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_temp_avg_celsius
energy_gpu_total_joules,energy_gpu_temp_max_celsius,0.05000000074505806,mediator,no,weak,energy,mediator,Q3,gpu_total_joules通过某种机制影响gpu_temp_max_celsius
energy_gpu_total_joules,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,energy,hyperparam,other,gpu_total_joules → learning_rate
model_mnist_rnn,energy_gpu_temp_max_celsius,0.05000000074505806,control_effect,no,weak,control,mediator,other,模型控制变量的影响
model_siamese,energy_cpu_pkg_joules,0.05000000074505806,control_effect,no,weak,control,energy,other,模型控制变量的影响
model_siamese,energy_cpu_total_joules,0.05000000074505806,control_effect,no,weak,control,energy,other,模型控制变量的影响
model_siamese,energy_gpu_avg_watts,0.05000000074505806,control_effect,no,weak,control,mediator,other,模型控制变量的影响
energy_gpu_util_avg_percent,energy_cpu_pkg_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响cpu_pkg_joules
hyperparam_epochs,energy_cpu_ram_joules,0.05000000074505806,main_effect,no,weak,hyperparam,energy,Q1,epochs直接影响cpu_ram_joules
hyperparam_learning_rate,energy_gpu_temp_max_celsius,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,learning_rate直接影响gpu_temp_max_celsius
hyperparam_learning_rate,model_mnist_ff,0.05000000074505806,irrelevant,no,weak,hyperparam,control,other,learning_rate → model_mnist_ff
energy_gpu_util_avg_percent,energy_cpu_ram_joules,0.05000000074505806,mediator,no,weak,mediator,energy,Q3,gpu_util_avg_percent通过某种机制影响cpu_ram_joules
hyperparam_learning_rate,energy_gpu_avg_watts,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,learning_rate直接影响gpu_avg_watts
energy_gpu_temp_avg_celsius,hyperparam_learning_rate_x_is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,interaction,other,gpu_temp_avg_celsius → learning_rate_x_parallel
energy_gpu_temp_max_celsius,is_parallel,0.05000000074505806,irrelevant,no,weak,mediator,mode,other,gpu_temp_max_celsius → is_parallel
hyperparam_batch_size,energy_gpu_temp_max_celsius,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,batch_size直接影响gpu_temp_max_celsius
hyperparam_batch_size,energy_gpu_util_avg_percent,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,batch_size直接影响gpu_util_avg_percent
hyperparam_batch_size,energy_gpu_util_max_percent,0.05000000074505806,main_effect,no,weak,hyperparam,mediator,other,batch_size直接影响gpu_util_max_percent
model_siamese,hyperparam_batch_size,0.05000000074505806,control_effect,no,weak,control,hyperparam,other,模型控制变量的影响
hyperparam_learning_rate_x_is_parallel,energy_gpu_max_watts,0.05000000074505806,moderation,no,weak,interaction,mediator,other,并行模式调节learning_rate对gpu_max_watts的效应
energy_cpu_ram_joules,hyperparam_learning_rate,0.05000000074505806,irrelevant,no,weak,energy,hyperparam,other,cpu_ram_joules → learning_rate
hyperparam_epochs_x_is_parallel,hyperparam_epochs_x_is_parallel,0.0,moderation,no,zero,interaction,interaction,other,epochs_x_parallel对epochs_x_parallel无影响
energy_cpu_pkg_joules,hyperparam_batch_size,0.0,irrelevant,no,zero,energy,hyperparam,other,cpu_pkg_joules对batch_size无影响
energy_cpu_pkg_joules,hyperparam_learning_rate,0.0,irrelevant,no,zero,energy,hyperparam,other,cpu_pkg_joules对learning_rate无影响
